Recency,Frequency,Monetary,recency_score,frequeny_score,monetary_score,RFM_SCORE,Segments
53,1,21.2,3,2,1,32,About to Sleep
151,1,104.49,2,2,3,22,Hibernating
8,5,23.220000000000002,5,4,1,54,VIP
66,1,121.14,3,2,3,32,About to Sleep
141,2,141.35999999999999,2,3,3,23,At Risk
133,6,66.99999999999999,2,5,2,25,Can't Loose
27,1,271.43,4,2,4,42,Potential Loyalist
111,2,107.68,2,3,3,23,At Risk
378,1,137.47,1,2,3,12,Hibernating
66,1,20.9,3,2,1,32,About to Sleep
37,1,174.7,4,2,4,42,Potential Loyalist
25,1,65.24000000000001,4,2,2,42,Potential Loyalist
44,1,133.19,3,2,3,32,About to Sleep
207,1,4.6,1,2,1,12,Hibernating
80,1,10.08,2,2,1,22,Hibernating
16,4,11.8,5,4,1,54,VIP
98,2,295.91,2,3,4,23,At Risk
20,1,34.81,5,2,1,52,Potential Loyalist
31,1,143.45,4,2,3,42,Potential Loyalist
270,2,205.03999999999996,1,3,4,13,At Risk
42,2,88.95000000000002,4,3,2,43,Potential Loyalist
9,16,1077.75,5,5,5,55,VIP
32,4,441.87,4,4,5,44,Loyal Customer
18,6,364.34000000000003,5,5,5,55,VIP
23,6,289.88,4,5,4,45,Loyal Customer
114,2,70.71000000000001,2,3,2,23,At Risk
36,8,275.10999999999996,4,5,4,45,Loyal Customer
311,2,45.5,1,3,2,13,At Risk
372,1,111.45,1,2,3,12,Hibernating
16,3,60.27000000000001,5,4,2,54,VIP
81,2,109.77000000000001,2,3,3,23,At Risk
32,2,88.93000000000002,4,3,2,43,Potential Loyalist
266,1,94.29999999999997,1,2,3,12,Hibernating
176,1,15.84,2,2,1,22,Hibernating
290,1,13.85,1,2,1,12,Hibernating
37,7,83.00000000000001,4,5,2,45,Loyal Customer
23,2,86.8,4,3,2,43,Potential Loyalist
34,4,154.76999999999995,4,4,3,44,Loyal Customer
35,9,341.07000000000005,4,5,4,45,Loyal Customer
17,5,883.95,5,4,5,54,VIP
62,1,99.10000000000002,3,2,3,32,About to Sleep
367,1,59.11999999999999,1,2,2,12,Hibernating
311,1,6.15,1,2,1,12,Hibernating
10,4,455.21000000000004,5,4,5,54,VIP
36,4,478.03,4,4,5,44,Loyal Customer
18,5,369.61,5,4,5,54,VIP
49,5,161.63,3,4,3,34,Loyal Customer
8,9,195.25999999999996,5,5,4,55,VIP
52,2,60.36,3,3,2,33,Need Attention
50,2,244.82999999999998,3,3,4,33,Need Attention
51,2,18.66,3,3,1,33,Need Attention
315,1,10.049999999999999,1,2,1,12,Hibernating
373,3,166.92,1,4,3,14,At Risk
186,1,9.95,1,2,1,12,Hibernating
170,5,227.66999999999996,2,4,4,24,At Risk
48,1,62.57,3,2,2,32,About to Sleep
25,2,115.74000000000001,4,3,3,43,Potential Loyalist
114,1,1.69,2,2,1,22,Hibernating
17,9,1571.6100000000001,5,5,5,55,VIP
7,2,17.95,5,3,1,53,Potential Loyalist
8,8,998.23,5,5,5,55,VIP
8,3,450.26,5,4,5,54,VIP
21,4,131.63,5,4,3,54,VIP
18,5,227.67,5,4,4,54,VIP
370,1,95.62,1,2,3,12,Hibernating
17,6,229.33999999999995,5,5,4,55,VIP
15,12,950.1199999999999,5,5,5,55,VIP
79,4,412.96,2,4,5,24,At Risk
22,3,161.87999999999997,4,4,3,44,Loyal Customer
36,3,211.411,4,4,4,44,Loyal Customer
69,9,231.75,3,5,4,35,Loyal Customer
338,1,17.25,1,2,1,12,Hibernating
70,3,165.17999999999998,3,4,3,34,Loyal Customer
28,1,71.08,4,2,2,42,Potential Loyalist
196,4,99.97,1,4,3,14,At Risk
18,3,275.29999999999995,5,4,4,54,VIP
290,1,69.9,1,2,2,12,Hibernating
27,3,285.19999999999993,4,4,4,44,Loyal Customer
318,2,70.58,1,3,2,13,At Risk
42,5,307.46,4,4,4,44,Loyal Customer
37,3,80.65,4,4,2,44,Loyal Customer
18,16,1315.77,5,5,5,55,VIP
28,7,629.56,4,5,5,45,Loyal Customer
74,2,379.86999999999995,3,3,5,33,Need Attention
17,5,374.94000000000005,5,4,5,54,VIP
265,3,140.76999999999998,1,4,3,14,At Risk
23,20,1258.4499999999998,4,5,5,45,Loyal Customer
60,3,50.940000000000005,3,4,2,34,Loyal Customer
37,1,75.38000000000001,4,2,2,42,Potential Loyalist
73,1,62.19,3,2,2,32,About to Sleep
46,2,86.38000000000004,3,3,2,33,Need Attention
7,60,3962.62,5,5,5,55,VIP
16,1,10.95,5,2,1,52,Potential Loyalist
76,3,26.25,3,4,1,34,Loyal Customer
37,5,25.2,4,4,1,44,Loyal Customer
77,7,35.010000000000005,2,5,1,25,Can't Loose
95,1,11.2,2,2,1,22,Hibernating
109,1,16.35,2,2,1,22,Hibernating
27,1,23.049999999999997,4,2,1,42,Potential Loyalist
62,5,52.47,3,4,2,34,Loyal Customer
16,24,628.97,5,5,5,55,VIP
62,1,32.25,3,2,1,32,About to Sleep
92,1,49.050000000000004,2,2,2,22,Hibernating
52,2,138.5,3,3,3,33,Need Attention
150,1,6.25,2,2,1,22,Hibernating
13,7,90.89,5,5,3,55,VIP
58,1,120.33,3,2,3,32,About to Sleep
223,3,952.4000000000001,1,4,5,14,At Risk
183,1,53.14999999999999,1,2,2,12,Hibernating
11,10,468.75999999999993,5,5,5,55,VIP
92,1,40.339999999999996,2,2,1,22,Hibernating
69,7,96.04,3,5,3,35,Loyal Customer
8,11,392.51,5,5,5,55,VIP
53,1,52.89999999999999,3,2,2,32,About to Sleep
142,2,23.28,2,3,1,23,At Risk
63,8,229.91,3,5,4,35,Loyal Customer
28,2,93.92,4,3,3,43,Potential Loyalist
14,10,376.62,5,5,5,55,VIP
46,2,36.7,3,3,1,33,Need Attention
65,2,2.8,3,3,1,33,Need Attention
35,15,961.78,4,5,5,45,Loyal Customer
190,1,43.64,1,2,2,12,Hibernating
29,1,15.26,4,2,1,42,Potential Loyalist
9,8,337.59999999999997,5,5,4,55,VIP
15,4,70.05,5,4,2,54,VIP
28,3,105.51000000000002,4,4,3,44,Loyal Customer
23,5,190.98,4,4,4,44,Loyal Customer
35,1,25.549999999999997,4,2,1,42,Potential Loyalist
94,7,411.82,2,5,5,25,Can't Loose
10,17,1119.49,5,5,5,55,VIP
38,2,130.59,4,3,3,43,Potential Loyalist
7,3,72.21,5,4,2,54,VIP
27,7,504.18,4,5,5,45,Loyal Customer
27,1,109.5,4,2,3,42,Potential Loyalist
53,1,31.3,3,2,1,32,About to Sleep
50,3,29.61,3,4,1,34,Loyal Customer
171,1,163.21999999999997,2,2,3,22,Hibernating
86,4,260.76,2,4,4,24,At Risk
297,1,16.880000000000003,1,2,1,12,Hibernating
191,1,3.81,1,2,1,12,Hibernating
374,1,43.07,1,2,2,12,Hibernating
23,9,391.35,4,5,5,45,Loyal Customer
139,46,2346.2799999999997,2,5,5,25,Can't Loose
29,6,813.15,4,5,5,45,Loyal Customer
9,3,150.07,5,4,3,54,VIP
104,6,214.67999999999998,2,5,4,25,Can't Loose
7,2,200.22999999999996,5,3,4,53,Potential Loyalist
21,9,104.29,5,5,3,55,VIP
23,1,82.24,4,2,2,42,Potential Loyalist
14,12,389.07,5,5,5,55,VIP
202,2,290.90999999999997,1,3,4,13,At Risk
164,2,70.06,2,3,2,23,At Risk
67,7,423.1,3,5,5,35,Loyal Customer
37,1,26.499999999999996,4,2,1,42,Potential Loyalist
17,1,2.55,5,2,1,52,Potential Loyalist
42,12,621.94,4,5,5,45,Loyal Customer
9,7,172.09999999999994,5,5,3,55,VIP
116,1,53.3,2,2,2,22,Hibernating
270,1,151.42,1,2,3,12,Hibernating
50,2,91.64999999999999,3,3,3,33,Need Attention
241,1,36.05,1,2,1,12,Hibernating
37,2,146.78999999999996,4,3,3,43,Potential Loyalist
254,2,264.58000000000004,1,3,4,13,At Risk
50,2,138.03,3,3,3,33,Need Attention
274,1,35.94,1,2,1,12,Hibernating
86,1,51.21,2,2,2,22,Hibernating
129,2,231.83999999999992,2,3,4,23,At Risk
56,1,25.79,3,2,1,32,About to Sleep
218,2,32.6,1,3,1,13,At Risk
370,1,28.55,1,2,1,12,Hibernating
283,1,55.699999999999996,1,2,2,12,Hibernating
30,2,113.65,4,3,3,43,Potential Loyalist
9,8,155.41000000000003,5,5,3,55,VIP
120,2,106.30000000000001,2,3,3,23,At Risk
27,1,23.19,4,2,1,42,Potential Loyalist
143,1,12.85,2,2,1,22,Hibernating
32,1,84.58999999999999,4,2,2,42,Potential Loyalist
205,3,179.37999999999997,1,4,4,14,At Risk
32,2,33.400000000000006,4,3,1,43,Potential Loyalist
203,1,101.66000000000001,1,2,3,12,Hibernating
22,9,532.99,4,5,5,45,Loyal Customer
192,3,161.26999999999998,1,4,3,14,At Risk
23,7,637.1200000000001,4,5,5,45,Loyal Customer
62,1,23.44,3,2,1,32,About to Sleep
9,27,1792.63,5,5,5,55,VIP
94,6,164.95000000000005,2,5,3,25,Can't Loose
50,2,41.95,3,3,1,33,Need Attention
311,1,105.1,1,2,3,12,Hibernating
36,5,412.82000000000005,4,4,5,44,Loyal Customer
20,1,132.12,5,2,3,52,Potential Loyalist
67,2,184.04999999999995,3,3,4,33,Need Attention
10,10,365.0,5,5,5,55,VIP
36,2,99.6,4,3,3,43,Potential Loyalist
80,2,81.50999999999999,2,3,2,23,At Risk
39,2,77.35000000000002,4,3,2,43,Potential Loyalist
7,9,408.43,5,5,5,55,VIP
252,2,268.56,1,3,4,13,At Risk
7,3,337.77,5,4,4,54,VIP
169,2,189.90000000000003,2,3,4,23,At Risk
27,1,10.47,4,2,1,42,Potential Loyalist
76,1,1.45,3,2,1,32,About to Sleep
93,4,230.87999999999997,2,4,4,24,At Risk
62,2,34.29,3,3,1,33,Need Attention
259,4,400.77,1,4,5,14,At Risk
25,4,110.05000000000001,4,4,3,44,Loyal Customer
151,1,104.77000000000002,2,2,3,22,Hibernating
283,2,82.69000000000003,1,3,2,13,At Risk
191,1,45.199999999999996,1,2,2,12,Hibernating
32,3,284.36999999999995,4,4,4,44,Loyal Customer
32,3,292.05,4,4,4,44,Loyal Customer
17,2,108.70000000000002,5,3,3,53,Potential Loyalist
20,3,51.489999999999995,5,4,2,54,VIP
39,6,849.3399999999999,4,5,5,45,Loyal Customer
14,10,286.94,5,5,4,55,VIP
114,1,4.25,2,2,1,22,Hibernating
67,3,296.52,3,4,4,34,Loyal Customer
21,1,17.97,5,2,1,52,Potential Loyalist
374,1,8.5,1,2,1,12,Hibernating
35,1,125.92000000000002,4,2,3,42,Potential Loyalist
154,1,9.44,2,2,1,22,Hibernating
37,4,38.05,4,4,1,44,Loyal Customer
32,3,385.63,4,4,5,44,Loyal Customer
220,2,71.82000000000001,1,3,2,13,At Risk
228,1,85.39,1,2,2,12,Hibernating
14,2,167.65000000000003,5,3,3,53,Potential Loyalist
275,1,96.89,1,2,3,12,Hibernating
184,1,127.39000000000001,1,2,3,12,Hibernating
15,7,57.790000000000006,5,5,2,55,VIP
309,1,30.799999999999997,1,2,1,12,Hibernating
7,23,1633.1000000000001,5,5,5,55,VIP
287,2,51.900000000000006,1,3,2,13,At Risk
116,6,223.29999999999995,2,5,4,25,Can't Loose
220,1,142.95,1,2,3,12,Hibernating
18,2,153.69,5,3,3,53,Potential Loyalist
14,20,1137.54,5,5,5,55,VIP
88,4,315.98,2,4,4,24,At Risk
202,1,19.65,1,2,1,12,Hibernating
109,4,352.85,2,4,4,24,At Risk
87,3,368.66999999999996,2,4,5,24,At Risk
261,1,23.799999999999997,1,2,1,12,Hibernating
270,1,141.18,1,2,3,12,Hibernating
38,4,203.85999999999999,4,4,4,44,Loyal Customer
27,14,2492.02,4,5,5,45,Loyal Customer
9,2,336.70000000000005,5,3,4,53,Potential Loyalist
380,1,51.550000000000004,1,2,2,12,Hibernating
51,6,579.1700000000001,3,5,5,35,Loyal Customer
91,2,130.79999999999998,2,3,3,23,At Risk
10,7,558.8799999999999,5,5,5,55,VIP
60,4,171.26999999999998,3,4,3,34,Loyal Customer
23,1,32.690000000000005,4,2,1,42,Potential Loyalist
119,1,15.45,2,2,1,22,Hibernating
22,1,158.34999999999994,4,2,3,42,Potential Loyalist
114,8,615.3299999999999,2,5,5,25,Can't Loose
259,3,314.01000000000005,1,4,4,14,At Risk
64,4,322.28000000000003,3,4,4,34,Loyal Customer
232,1,28.749999999999996,1,2,1,12,Hibernating
379,1,13.299999999999999,1,2,1,12,Hibernating
18,1,53.68000000000001,5,2,2,52,Potential Loyalist
91,2,124.60000000000001,2,3,3,23,At Risk
44,6,276.35999999999996,3,5,4,35,Loyal Customer
182,5,432.86,1,4,5,14,At Risk
63,13,1489.24,3,5,5,35,Loyal Customer
21,12,750.4499999999999,5,5,5,55,VIP
29,3,121.41000000000001,4,4,3,44,Loyal Customer
200,1,46.21,1,2,2,12,Hibernating
25,8,998.64,4,5,5,45,Loyal Customer
46,3,140.43,3,4,3,34,Loyal Customer
239,2,156.47999999999996,1,3,3,13,At Risk
51,6,715.3199999999999,3,5,5,35,Loyal Customer
79,2,133.05,2,3,3,23,At Risk
88,4,903.62,2,4,5,24,At Risk
244,1,33.81,1,2,1,12,Hibernating
120,1,17.18,2,2,1,22,Hibernating
30,2,113.5,4,3,3,43,Potential Loyalist
16,4,100.34,5,4,3,54,VIP
21,3,129.8,5,4,3,54,VIP
66,3,170.28000000000003,3,4,3,34,Loyal Customer
29,5,152.5,4,4,3,44,Loyal Customer
21,5,135.29999999999998,5,4,3,54,VIP
71,3,136.32,3,4,3,34,Loyal Customer
15,2,107.25,5,3,3,53,Potential Loyalist
36,9,578.6400000000001,4,5,5,45,Loyal Customer
7,10,713.78,5,5,5,55,VIP
311,2,25.849999999999998,1,3,1,13,At Risk
27,1,62.66,4,2,2,42,Potential Loyalist
111,2,171.90999999999997,2,3,3,23,At Risk
140,6,295.26,2,5,4,25,Can't Loose
8,3,111.44000000000001,5,4,3,54,VIP
72,1,15.749999999999998,3,2,1,32,About to Sleep
14,3,189.52999999999997,5,4,4,54,VIP
379,1,106.34,1,2,3,12,Hibernating
303,2,68.31,1,3,2,13,At Risk
59,10,589.6399999999999,3,5,5,35,Loyal Customer
116,2,85.42,2,3,2,23,At Risk
135,1,27.330000000000002,2,2,1,22,Hibernating
119,3,44.739999999999995,2,4,2,24,At Risk
77,4,329.4,2,4,4,24,At Risk
104,3,165.99,2,4,3,24,At Risk
7,2,141.63,5,3,3,53,Potential Loyalist
59,4,379.54999999999995,3,4,5,34,Loyal Customer
17,7,495.7800000000001,5,5,5,55,VIP
10,1,5.46,5,2,1,52,Potential Loyalist
9,39,1093.26,5,5,5,55,VIP
8,5,169.11999999999998,5,4,3,54,VIP
10,26,967.31,5,5,5,55,VIP
245,1,31.0,1,2,1,12,Hibernating
163,5,94.05,2,4,3,24,At Risk
25,2,25.649999999999995,4,3,1,43,Potential Loyalist
239,4,33.6,1,4,1,14,At Risk
10,6,292.9,5,5,4,55,VIP
27,3,96.36,4,4,3,44,Loyal Customer
14,6,144.42,5,5,3,55,VIP
65,2,509.3399999999999,3,3,5,33,Need Attention
62,1,73.44,3,2,2,32,About to Sleep
35,1,72.65,4,2,2,42,Potential Loyalist
30,2,26.380000000000003,4,3,1,43,Potential Loyalist
8,8,371.18999999999994,5,5,5,55,VIP
10,3,109.64999999999999,5,4,3,54,VIP
38,8,214.43,4,5,4,45,Loyal Customer
153,2,95.97999999999999,2,3,3,23,At Risk
36,3,32.599999999999994,4,4,1,44,Loyal Customer
24,19,515.22,4,5,5,45,Loyal Customer
118,2,62.45,2,3,2,23,At Risk
23,10,637.8400000000001,4,5,5,45,Loyal Customer
25,2,205.70999999999998,4,3,4,43,Potential Loyalist
60,1,31.660000000000004,3,2,1,32,About to Sleep
97,2,29.8,2,3,1,23,At Risk
8,17,1290.81,5,5,5,55,VIP
18,6,29.950000000000003,5,5,1,55,VIP
44,2,130.09,3,3,3,33,Need Attention
112,4,110.74000000000001,2,4,3,24,At Risk
65,1,63.22,3,2,2,32,About to Sleep
24,4,193.74999999999997,4,4,4,44,Loyal Customer
66,4,285.37000000000006,3,4,4,34,Loyal Customer
38,13,968.24,4,5,5,45,Loyal Customer
63,1,48.4,3,2,2,32,About to Sleep
286,1,44.900000000000006,1,2,2,12,Hibernating
9,7,281.62,5,5,4,55,VIP
301,1,45.910000000000004,1,2,2,12,Hibernating
8,2,255.41,5,3,4,53,Potential Loyalist
37,7,222.07999999999998,4,5,4,45,Loyal Customer
46,2,254.89999999999998,3,3,4,33,Need Attention
238,1,53.60000000000001,1,2,2,12,Hibernating
24,7,173.93,4,5,4,45,Loyal Customer
263,2,95.27000000000001,1,3,3,13,At Risk
14,8,492.61,5,5,5,55,VIP
167,3,121.24,2,4,3,24,At Risk
9,8,465.06,5,5,5,55,VIP
37,9,304.4,4,5,4,45,Loyal Customer
16,11,410.29,5,5,5,55,VIP
31,5,18.04,4,4,1,44,Loyal Customer
48,2,6.800000000000001,3,3,1,33,Need Attention
70,9,397.31,3,5,5,35,Loyal Customer
90,1,7.3500000000000005,2,2,1,22,Hibernating
22,1,16.37,4,2,1,42,Potential Loyalist
119,2,145.48,2,3,3,23,At Risk
113,3,74.89999999999999,2,4,2,24,At Risk
169,1,76.45,2,2,2,22,Hibernating
188,1,133.26,1,2,3,12,Hibernating
63,1,67.42999999999999,3,2,2,32,About to Sleep
106,4,197.73999999999998,2,4,4,24,At Risk
16,8,181.81999999999994,5,5,4,55,VIP
17,3,234.52999999999997,5,4,4,54,VIP
10,28,1617.6999999999998,5,5,5,55,VIP
69,4,311.95000000000005,3,4,4,34,Loyal Customer
35,2,107.79,4,3,3,43,Potential Loyalist
15,5,136.78,5,4,3,54,VIP
98,1,32.4,2,2,1,22,Hibernating
295,3,41.449999999999996,1,4,1,14,At Risk
44,3,218.64,3,4,4,34,Loyal Customer
90,1,47.82000000000001,2,2,2,22,Hibernating
23,2,63.02000000000001,4,3,2,43,Potential Loyalist
52,1,42.2,3,2,1,32,About to Sleep
29,3,185.67,4,4,4,44,Loyal Customer
25,7,876.8000000000001,4,5,5,45,Loyal Customer
78,2,39.24000000000001,2,3,1,23,At Risk
34,1,147.49999999999994,4,2,3,42,Potential Loyalist
156,2,171.13999999999996,2,3,3,23,At Risk
39,5,759.81,4,4,5,44,Loyal Customer
28,2,172.76999999999998,4,3,4,43,Potential Loyalist
303,1,23.5,1,2,1,12,Hibernating
309,3,249.51999999999995,1,4,4,14,At Risk
24,2,51.1,4,3,2,43,Potential Loyalist
154,1,64.45,2,2,2,22,Hibernating
192,1,70.35999999999999,1,2,2,12,Hibernating
87,2,110.31000000000002,2,3,3,23,At Risk
13,1,108.72,5,2,3,52,Potential Loyalist
303,1,41.6,1,2,1,12,Hibernating
20,6,197.72000000000003,5,5,4,55,VIP
109,2,179.22,2,3,4,23,At Risk
328,2,30.95,1,3,1,13,At Risk
11,4,518.49,5,4,5,54,VIP
37,5,447.87,4,4,5,44,Loyal Customer
223,1,81.86000000000001,1,2,2,12,Hibernating
31,10,1244.38,4,5,5,45,Loyal Customer
93,3,126.91000000000001,2,4,3,24,At Risk
14,8,845.59,5,5,5,55,VIP
34,1,69.71,4,2,2,42,Potential Loyalist
18,3,247.71999999999997,5,4,4,54,VIP
37,3,187.04000000000002,4,4,4,44,Loyal Customer
190,4,89.36999999999999,1,4,2,14,At Risk
13,10,215.14,5,5,4,55,VIP
310,2,194.28,1,3,4,13,At Risk
16,8,800.6299999999999,5,5,5,55,VIP
10,4,208.43,5,4,4,54,VIP
17,2,354.99999999999994,5,3,4,53,Potential Loyalist
35,1,11.6,4,2,1,42,Potential Loyalist
7,3,47.76,5,4,2,54,VIP
20,3,232.09999999999997,5,4,4,54,VIP
379,1,81.06,1,2,2,12,Hibernating
13,6,174.49,5,5,4,55,VIP
16,1,113.89,5,2,3,52,Potential Loyalist
48,1,15.850000000000001,3,2,1,32,About to Sleep
62,5,440.21000000000004,3,4,5,34,Loyal Customer
63,2,237.25,3,3,4,33,Need Attention
240,4,62.22,1,4,2,14,At Risk
16,1,78.71,5,2,2,52,Potential Loyalist
263,1,107.76999999999998,1,2,3,12,Hibernating
66,3,338.02000000000004,3,4,4,34,Loyal Customer
365,1,109.36999999999998,1,2,3,12,Hibernating
56,2,142.15999999999997,3,3,3,33,Need Attention
7,10,522.08,5,5,5,55,VIP
85,1,88.55000000000001,2,2,2,22,Hibernating
7,90,13663.09,5,5,5,55,VIP
244,1,104.09,1,2,3,12,Hibernating
53,1,33.1,3,2,1,32,About to Sleep
197,4,195.61999999999995,1,4,4,14,At Risk
157,2,41.629999999999995,2,3,1,23,At Risk
59,21,441.81999999999994,3,5,5,35,Loyal Customer
122,3,133.76999999999998,2,4,3,24,At Risk
14,155,7369.889999999999,5,5,5,55,VIP
64,6,651.56,3,5,5,35,Loyal Customer
30,3,148.14000000000001,4,4,3,44,Loyal Customer
49,3,434.47,3,4,5,34,Loyal Customer
104,4,228.04999999999998,2,4,4,24,At Risk
14,1,30.020000000000003,5,2,1,52,Potential Loyalist
11,18,710.15,5,5,5,55,VIP
10,4,428.64,5,4,5,54,VIP
27,10,692.9000000000001,4,5,5,45,Loyal Customer
27,3,333.46,4,4,4,44,Loyal Customer
11,7,205.78,5,5,4,55,VIP
27,2,75.73000000000002,4,3,2,43,Potential Loyalist
17,25,2043.3700000000001,5,5,5,55,VIP
126,2,63.15000000000001,2,3,2,23,At Risk
52,8,234.4,3,5,4,35,Loyal Customer
28,1,71.10000000000001,4,2,2,42,Potential Loyalist
10,3,237.69,5,4,4,54,VIP
39,4,239.02000000000004,4,4,4,44,Loyal Customer
23,1,34.24000000000001,4,2,1,42,Potential Loyalist
15,13,283.51000000000005,5,5,4,55,VIP
330,1,72.38000000000001,1,2,2,12,Hibernating
37,2,115.27,4,3,3,43,Potential Loyalist
281,2,56.650000000000006,1,3,2,13,At Risk
21,2,146.21,5,3,3,53,Potential Loyalist
181,3,148.78,2,4,3,24,At Risk
10,18,799.5,5,5,5,55,VIP
79,3,259.90999999999997,2,4,4,24,At Risk
16,17,260.05,5,5,4,55,VIP
16,5,276.28,5,4,4,54,VIP
8,10,584.07,5,5,5,55,VIP
9,8,634.0500000000001,5,5,5,55,VIP
94,2,63.57,2,3,2,23,At Risk
163,1,3.75,2,2,1,22,Hibernating
188,1,31.240000000000006,1,2,1,12,Hibernating
36,1,146.68999999999997,4,2,3,42,Potential Loyalist
15,10,383.03999999999996,5,5,5,55,VIP
282,1,43.160000000000004,1,2,2,12,Hibernating
15,5,542.25,5,4,5,54,VIP
379,1,44.3,1,2,2,12,Hibernating
368,1,79.15,1,2,2,12,Hibernating
17,1,36.60999999999999,5,2,1,52,Potential Loyalist
42,12,1209.1,4,5,5,45,Loyal Customer
193,1,81.4,1,2,2,12,Hibernating
270,2,22.32,1,3,1,13,At Risk
142,3,78.62000000000003,2,4,2,24,At Risk
80,1,16.549999999999997,2,2,1,22,Hibernating
10,39,2757.94,5,5,5,55,VIP
21,6,704.83,5,5,5,55,VIP
185,1,37.05,1,2,1,12,Hibernating
169,2,6.3,2,3,1,23,At Risk
15,2,21.6,5,3,1,53,Potential Loyalist
86,3,73.00000000000003,2,4,2,24,At Risk
363,1,30.15,1,2,1,12,Hibernating
213,1,6.1,1,2,1,12,Hibernating
29,8,69.55,4,5,2,45,Loyal Customer
35,8,73.5,4,5,2,45,Loyal Customer
39,12,732.69,4,5,5,45,Loyal Customer
274,1,29.340000000000003,1,2,1,12,Hibernating
48,1,54.7,3,2,2,32,About to Sleep
42,5,128.64999999999998,4,4,3,44,Loyal Customer
62,1,90.82000000000001,3,2,3,32,About to Sleep
232,1,2.55,1,2,1,12,Hibernating
65,1,47.92999999999999,3,2,2,32,About to Sleep
338,3,146.20999999999998,1,4,3,14,At Risk
87,6,41.13,2,5,1,25,Can't Loose
7,6,345.9,5,5,4,55,VIP
15,2,42.27000000000001,5,3,2,53,Potential Loyalist
20,4,224.47,5,4,4,54,VIP
182,1,71.94000000000001,1,2,2,12,Hibernating
9,9,745.3,5,5,5,55,VIP
307,1,1.25,1,2,1,12,Hibernating
370,1,94.26999999999998,1,2,3,12,Hibernating
234,1,2.1,1,2,1,12,Hibernating
164,2,36.2,2,3,1,23,At Risk
14,62,1044.51,5,5,5,55,VIP
191,3,322.2700000000001,1,4,4,14,At Risk
113,4,295.7799999999999,2,4,4,24,At Risk
14,1,124.66000000000001,5,2,3,52,Potential Loyalist
7,17,1569.23,5,5,5,55,VIP
233,5,60.74000000000001,1,4,2,14,At Risk
13,2,147.72999999999996,5,3,3,53,Potential Loyalist
15,4,238.60999999999996,5,4,4,54,VIP
144,18,913.7000000000002,2,5,5,25,Can't Loose
190,1,65.73999999999998,1,2,2,12,Hibernating
23,3,422.58,4,4,5,44,Loyal Customer
8,12,672.0500000000001,5,5,5,55,VIP
14,1,208.23000000000002,5,2,4,52,Potential Loyalist
42,1,107.04,4,2,3,42,Potential Loyalist
7,4,193.92999999999998,5,4,4,54,VIP
35,1,93.74000000000002,4,2,3,42,Potential Loyalist
52,1,26.379999999999995,3,2,1,32,About to Sleep
322,1,25.66,1,2,1,12,Hibernating
37,1,67.41999999999999,4,2,2,42,Potential Loyalist
34,4,425.01,4,4,5,44,Loyal Customer
18,4,329.52,5,4,4,54,VIP
129,7,234.0,2,5,4,25,Can't Loose
21,1,54.2,5,2,2,52,Potential Loyalist
22,3,78.18,4,4,2,44,Loyal Customer
233,1,126.92999999999999,1,2,3,12,Hibernating
31,1,125.08000000000001,4,2,3,42,Potential Loyalist
259,1,139.89000000000001,1,2,3,12,Hibernating
30,7,517.15,4,5,5,45,Loyal Customer
24,2,100.92,4,3,3,43,Potential Loyalist
21,3,214.17000000000002,5,4,4,54,VIP
22,3,174.28,4,4,4,44,Loyal Customer
8,2,239.02000000000004,5,3,4,53,Potential Loyalist
206,1,10.66,1,2,1,12,Hibernating
91,4,148.95999999999995,2,4,3,24,At Risk
17,4,160.97,5,4,3,54,VIP
18,1,43.059999999999995,5,2,2,52,Potential Loyalist
23,3,155.35999999999999,4,4,3,44,Loyal Customer
34,1,64.36,4,2,2,42,Potential Loyalist
65,8,245.44,3,5,4,35,Loyal Customer
184,7,573.4599999999999,1,5,5,15,Can't Loose
15,2,248.40999999999997,5,3,4,53,Potential Loyalist
365,1,39.64000000000001,1,2,1,12,Hibernating
52,2,161.5,3,3,3,33,Need Attention
41,2,36.519999999999996,4,3,1,43,Potential Loyalist
185,1,42.449999999999996,1,2,2,12,Hibernating
151,2,81.15,2,3,2,23,At Risk
27,4,549.5,4,4,5,44,Loyal Customer
21,6,214.01999999999998,5,5,4,55,VIP
142,2,64.09,2,3,2,23,At Risk
225,1,10.15,1,2,1,12,Hibernating
284,1,31.299999999999997,1,2,1,12,Hibernating
20,1,108.57000000000002,5,2,3,52,Potential Loyalist
17,1,170.97,5,2,3,52,Potential Loyalist
27,2,3.79,4,3,1,43,Potential Loyalist
27,8,618.79,4,5,5,45,Loyal Customer
63,8,63.20000000000001,3,5,2,35,Loyal Customer
198,1,52.2,1,2,2,12,Hibernating
16,4,332.29999999999995,5,4,4,54,VIP
7,20,992.62,5,5,5,55,VIP
183,1,30.45,1,2,1,12,Hibernating
8,1,181.56999999999994,5,2,4,52,Potential Loyalist
29,8,303.32,4,5,4,45,Loyal Customer
291,1,120.78,1,2,3,12,Hibernating
23,2,238.68999999999994,4,3,4,43,Potential Loyalist
135,1,138.06999999999996,2,2,3,22,Hibernating
79,2,195.11999999999995,2,3,4,23,At Risk
35,1,61.57,4,2,2,42,Potential Loyalist
276,7,98.71999999999997,1,5,3,15,Can't Loose
167,2,39.3,2,3,1,23,At Risk
34,1,27.15,4,2,1,42,Potential Loyalist
9,5,955.4200000000001,5,4,5,54,VIP
